1003540,0.00,-0.03,50,50.529117083,18.096568717
1007532,0.00,-0.11,50,50.529117083,18.096568717
1011532,0.00,-0.03,50,50.529117083,18.096568717
1015532,0.05,-0.18,50,50.529117083,18.096568717
1019532,0.00,-0.03,50,50.529117083,18.096568717
1023540,0.00,0.04,50,50.529117083,18.096568717
1028500,0.16,-0.03,50,50.529117083,18.096568717
1032492,0.21,-0.03,50,50.529117083,18.096568717
1036500,0.11,0.04,50,50.529103233,18.096599833
1040500,0.11,-0.03,50,50.529103233,18.096599833
1044512,0.05,-0.03,50,50.529103233,18.096599833
1048508,0.05,0.04,50,50.529103233,18.096599833
1052508,0.05,-0.03,50,50.529103233,18.096599833
1056508,0.05,-0.03,50,50.529103233,18.096599833
1060508,0.43,-0.11,50,50.529103233,18.096599833
1064508,0.00,-0.03,50,50.529103233,18.096599833
1068508,0.00,-0.03,50,50.529103233,18.096599833
1073468,0.16,-0.03,50,50.529103233,18.096599833
1077468,0.11,-0.11,50,50.5290884,18.09663245
1081476,0.16,-0.03,50,50.5290884,18.09663245
1085476,0.16,0.04,50,50.5290884,18.09663245
1089484,0.16,-0.11,50,50.5290884,18.09663245
1093476,0.16,-0.03,50,50.5290884,18.09663245
1097476,0.16,-0.03,50,50.5290884,18.09663245
1101484,0.11,0.04,50,50.5290884,18.09663245
1105484,0.32,-0.11,50,50.5290884,18.09663245
1109484,0.05,0.04,50,50.5290884,18.09663245
1113484,0.05,0.04,50,50.5290884,18.09663245
1118476,0.16,-0.03,50,50.5290743,18.096665633
1122468,0.11,-0.11,50,50.5290743,18.096665633
1126476,0.16,0.04,50,50.5290743,18.096665633
1130476,0.16,-0.03,50,50.5290743,18.096665633
1134484,0.11,-0.03,50,50.5290743,18.096665633
1138484,0.05,-0.03,50,50.5290743,18.096665633
1142484,0.05,-0.11,50,50.5290743,18.096665633
1146484,0.05,-0.03,50,50.5290743,18.096665633
1150484,0.43,-0.18,50,50.5290743,18.096665633
1154484,0.05,0.04,50,50.5290743,18.096665633
1158484,0.05,0.04,50,50.52906015,18.096698633
1163476,0.11,-0.03,50,50.52906015,18.096698633
1167476,0.11,-0.03,50,50.52906015,18.096698633
1171484,0.11,-0.03,50,50.52906015,18.096698633
1175476,0.11,-0.11,50,50.52906015,18.096698633
1179476,0.11,-0.03,50,50.52906015,18.096698633
1183476,0.11,0.04,50,50.52906015,18.096698633
1187476,0.11,-0.11,50,50.52906015,18.096698633
1191476,0.05,0.04,50,50.52906015,18.096698633
1195476,0.11,-0.11,50,50.52906015,18.096698633
1199484,0.00,-0.03,50,50.52904465,18.09673355
1203484,0.00,0.04,50,50.52904465,18.09673355
1208436,0.11,0.04,50,50.52904465,18.09673355
1212440,0.11,-0.03,50,50.52904465,18.09673355
1216444,0.16,-0.03,50,50.52904465,18.09673355
1220444,0.21,-0.03,50,50.52904465,18.09673355
1224444,0.16,-0.11,50,50.52904465,18.09673355
1228444,0.21,-0.03,50,50.52904465,18.09673355
1232452,0.21,-0.03,50,50.52904465,18.09673355
1236452,0.21,-0.03,50,50.52904465,18.09673355
1240452,0.43,-0.03,50,50.52902575,18.09677535
1244452,0.16,-0.11,50,50.52902575,18.09677535
1248452,0.16,0.04,50,50.52902575,18.09677535
1253444,0.16,-0.03,50,50.52902575,18.09677535
1257444,0.16,-0.03,50,50.52902575,18.09677535
1261444,0.16,-0.03,50,50.52902575,18.09677535
1265444,0.16,-0.11,50,50.52902575,18.09677535
1269444,0.16,0.04,50,50.52902575,18.09677535
1273444,0.16,-0.03,50,50.52902575,18.09677535
1277444,0.16,0.04,50,50.52902575,18.09677535
1281444,0.16,-0.11,50,50.5290071,18.096816733
1285452,0.32,-0.03,50,50.5290071,18.096816733
1289452,0.05,-0.03,50,50.5290071,18.096816733
1293460,0.05,-0.03,50,50.5290071,18.096816733
1297452,0.05,0.04,50,50.5290071,18.096816733
1302436,0.16,-0.11,50,50.5290071,18.096816733
1306436,0.16,0.04,50,50.5290071,18.096816733
1310436,0.16,-0.03,50,50.5290071,18.096816733
1328376,0.05,-0.03,50,50.5290071,18.096816733
1346264,0.05,0.04,50,50.5290071,18.096816733
1364148,0.00,-0.03,50,50.528988783,18.096857733
1380992,0.00,-0.03,50,50.528988783,18.096857733
1397836,0.00,0.04,50,50.528988783,18.096857733
1414684,0.00,0.04,50,50.528988783,18.096857733
1432560,0.00,0.04,50,50.528988783,18.096857733
1449412,0.00,0.04,50,50.528988783,18.096857733
1476764,0.11,-0.03,50,50.528988783,18.096857733
1480764,0.11,-0.03,50,50.528988783,18.096857733
1484764,0.11,-0.11,50,50.528988783,18.096857733
1488764,0.11,0.04,50,50.528988783,18.096857733
1492764,0.11,-0.03,50,50.528969233,18.096901033
1496764,0.05,0.04,50,50.528969233,18.096901033
1500764,0.05,-0.11,50,50.528969233,18.096901033
1504772,0.05,-0.03,50,50.528969233,18.096901033
1508772,0.27,-0.11,50,50.528969233,18.096901033
1512772,0.00,0.04,50,50.528969233,18.096901033
1516772,0.00,-0.03,50,50.528969233,18.096901033
1521724,0.11,-0.03,50,50.528969233,18.096901033
1525724,0.11,0.04,50,50.528969233,18.096901033
1529724,0.11,-0.03,50,50.528969233,18.096901033
1533724,0.11,-0.03,50,50.5289487,18.096946467
1537724,0.11,0.04,50,50.5289487,18.096946467
1541724,0.11,-0.03,50,50.5289487,18.096946467
1545724,0.11,-0.03,50,50.5289487,18.096946467
1549724,0.11,0.04,50,50.5289487,18.096946467
1553724,0.16,0.04,50,50.5289487,18.096946467
1557724,0.05,0.11,50,50.5289487,18.096946467
1561724,0.05,-0.03,50,50.5289487,18.096946467
1566708,0.05,-0.03,50,50.5289487,18.096946467
1570708,0.05,-0.03,50,50.5289487,18.096946467
1574708,0.05,-0.03,50,50.528926333,18.0969949
1578708,0.05,0.04,50,50.528926333,18.0969949
1582708,0.05,0.04,50,50.528926333,18.0969949
1586708,0.05,-0.03,50,50.528926333,18.0969949
1590716,0.00,0.04,50,50.528926333,18.0969949
1594716,0.05,-0.03,50,50.528926333,18.0969949
1598716,0.21,-0.03,50,50.528926333,18.0969949
1602724,0.00,-0.03,50,50.528926333,18.0969949
1606724,0.00,-0.11,50,50.528926333,18.0969949
1611668,0.05,-0.03,50,50.528926333,18.0969949
1615676,0.00,0.04,50,50.528904067,18.097041783
1619676,0.05,-0.03,50,50.528904067,18.097041783
1623684,0.00,0.04,50,50.528904067,18.097041783
1627684,0.05,-0.03,50,50.528904067,18.097041783
1631692,0.05,0.04,50,50.528904067,18.097041783
1635692,0.05,0.04,50,50.528904067,18.097041783
1639700,0.05,0.04,50,50.528904067,18.097041783
1643700,0.32,-0.03,50,50.528904067,18.097041783
1647708,0.00,-0.03,50,50.528904067,18.097041783
1651708,0.00,0.11,50,50.528904067,18.097041783
1656660,0.05,0.04,50,50.52888045,18.09709015
1660660,0.05,-0.03,50,50.52888045,18.09709015
1664668,0.05,0.04,50,50.52888045,18.09709015
1668668,0.05,-0.03,50,50.52888045,18.09709015
1672676,0.00,-0.03,50,50.52888045,18.09709015
1676676,0.05,-0.03,50,50.52888045,18.09709015
1680676,0.00,-0.03,50,50.52888045,18.09709015
1684676,0.05,0.04,50,50.52888045,18.09709015
1688676,0.37,-0.03,50,50.52888045,18.09709015
1692684,0.00,0.04,50,50.52888045,18.09709015
1696676,0.00,0.04,50,50.528855117,18.097140083
1701628,0.11,-0.11,50,50.528855117,18.097140083
1705628,0.11,-0.03,50,50.528855117,18.097140083
1709628,0.05,0.11,50,50.528855117,18.097140083
1713628,0.05,-0.03,50,50.528855117,18.097140083
1717628,0.05,-0.03,50,50.528855117,18.097140083
1721628,0.05,-0.03,50,50.528855117,18.097140083
1725628,0.11,-0.03,50,50.528855117,18.097140083
1729628,0.05,-0.03,50,50.528855117,18.097140083
1733628,0.43,-0.03,50,50.528855117,18.097140083
1737628,0.00,0.04,50,50.528829017,18.097187967
1741628,0.00,-0.03,50,50.528829017,18.097187967
1746580,0.11,0.04,50,50.528829017,18.097187967
1750572,0.05,0.04,50,50.528829017,18.097187967
1754572,0.05,0.04,50,50.528829017,18.097187967
1758572,0.05,-0.03,50,50.528829017,18.097187967
1762580,0.11,0.04,50,50.528829017,18.097187967
1766572,0.05,-0.03,50,50.528829017,18.097187967
1770580,0.05,-0.03,50,50.528829017,18.097187967
1774580,0.05,0.04,50,50.528829017,18.097187967
1778580,0.11,-0.11,50,50.528802117,18.0972344
1782588,0.00,0.04,50,50.528802117,18.0972344
1786588,0.00,0.04,50,50.528802117,18.0972344
1790588,0.05,0.04,50,50.528802117,18.0972344
1795572,0.05,0.04,50,50.528802117,18.0972344
1799572,0.05,0.04,50,50.528802117,18.0972344
1803572,0.05,-0.03,50,50.528802117,18.0972344
1807580,0.05,-0.03,50,50.528802117,18.0972344
1811580,0.05,-0.03,50,50.528802117,18.0972344
1815584,0.05,-0.03,50,50.528802117,18.0972344
1819580,0.05,-0.03,50,50.528770083,18.09728565
1823580,0.05,-0.03,50,50.528770083,18.09728565
1827580,0.32,-0.03,50,50.528770083,18.09728565
1831580,0.05,0.04,50,50.528770083,18.09728565
1835580,0.05,0.11,50,50.528770083,18.09728565
1840564,0.05,-0.11,50,50.528770083,18.09728565
1844564,0.05,-0.03,50,50.528770083,18.09728565
1848564,0.05,-0.11,50,50.528770083,18.09728565
1852572,0.05,-0.03,50,50.528770083,18.09728565
1856564,0.05,-0.03,50,50.528770083,18.09728565
1860572,0.05,-0.03,50,50.52873515,18.097336467
1864572,0.05,-0.03,50,50.52873515,18.097336467
1868572,0.05,-0.03,50,50.52873515,18.097336467
1872572,0.32,-0.11,50,50.52873515,18.097336467
1876572,0.00,0.04,50,50.52873515,18.097336467
1880572,0.00,-0.03,50,50.52873515,18.097336467
1885524,0.05,-0.03,50,50.52873515,18.097336467
1889524,0.05,-0.03,50,50.52873515,18.097336467
1893532,0.05,-0.11,50,50.52873515,18.097336467
1897524,0.05,-0.03,50,50.52873515,18.097336467
1901532,0.05,-0.03,50,50.52868915,18.0973847
1905532,0.05,-0.03,50,50.52868915,18.0973847
1909532,0.05,-0.03,50,50.52868915,18.0973847
1913532,0.05,-0.03,50,50.52868915,18.0973847
1917532,0.43,-0.11,50,50.52868915,18.0973847
1921532,0.00,0.04,50,50.52868915,18.0973847
1925532,0.05,-0.03,50,50.52868915,18.0973847
1930524,0.11,0.04,50,50.52868915,18.0973847
1934516,0.05,0.04,50,50.52868915,18.0973847
1938516,0.05,-0.03,50,50.52868915,18.0973847
1942524,0.05,-0.03,50,50.528649817,18.097428717
1946524,0.05,-0.03,50,50.528649817,18.097428717
1950524,0.05,-0.11,50,50.528649817,18.097428717
1954524,0.05,-0.03,50,50.528649817,18.097428717
1958524,0.05,-0.03,50,50.528649817,18.097428717
1962524,0.37,-0.03,50,50.528649817,18.097428717
1984908,0.05,0.04,50,50.528649817,18.097428717
1989468,0.05,-0.03,50,50.528649817,18.097428717
1994340,0.11,0.04,50,50.528649817,18.097428717
1998348,0.05,-0.03,50,50.528649817,18.097428717
2002348,0.05,0.04,50,50.528608667,18.097473683
2006348,0.05,-0.11,50,50.528608667,18.097473683
2010356,0.00,0.11,50,50.528608667,18.097473683
2014356,0.00,0.04,50,50.528608667,18.097473683
2018356,0.05,-0.03,50,50.528608667,18.097473683
2022364,0.00,-0.03,50,50.528608667,18.097473683
2026364,0.21,0.04,50,50.528608667,18.097473683
2030364,0.00,0.04,50,50.528608667,18.097473683
2034364,0.00,-0.03,50,50.528608667,18.097473683
2039324,0.16,-0.03,50,50.528608667,18.097473683
2043324,0.11,-0.03,50,50.528563117,18.097513267
2047332,0.11,0.04,50,50.528563117,18.097513267
2051340,0.11,-0.11,50,50.528563117,18.097513267
2055340,0.05,-0.03,50,50.528563117,18.097513267
2059340,0.05,-0.11,50,50.528563117,18.097513267
2063340,0.05,-0.03,50,50.528563117,18.097513267
2067340,0.05,-0.03,50,50.528563117,18.097513267
2071340,0.43,-0.03,50,50.528563117,18.097513267
2075340,0.00,0.04,50,50.528563117,18.097513267
2079340,0.00,-0.11,50,50.528563117,18.097513267
2084300,0.21,0.04,50,50.52851535,18.097550783
2088300,0.11,-0.03,50,50.52851535,18.097550783
2092308,0.16,-0.03,50,50.52851535,18.097550783
2096300,0.16,-0.11,50,50.52851535,18.097550783
2100300,0.16,-0.03,50,50.52851535,18.097550783
2104300,0.11,-0.11,50,50.52851535,18.097550783
2108308,0.16,0.11,50,50.52851535,18.097550783
2112308,0.16,-0.03,50,50.52851535,18.097550783
2116308,0.53,-0.03,50,50.52851535,18.097550783
2120316,0.05,-0.03,50,50.52851535,18.097550783
2124316,0.05,-0.03,50,50.5284672,18.097575117
2128316,0.05,-0.03,50,50.5284672,18.097575117
2133316,0.11,-0.03,50,50.5284672,18.097575117
2137316,0.11,0.04,50,50.5284672,18.097575117
2141316,0.11,-0.03,50,50.5284672,18.097575117
2145324,0.05,-0.11,50,50.5284672,18.097575117
2149324,0.05,0.04,50,50.5284672,18.097575117
2153324,0.05,0.04,50,50.5284672,18.097575117
2157324,0.05,0.04,50,50.5284672,18.097575117
2161324,0.05,0.04,50,50.5284672,18.097575117
2165324,0.00,-0.03,50,50.528414883,18.097593733
2169332,0.00,-0.03,50,50.528414883,18.097593733
2173332,0.00,0.04,50,50.528414883,18.097593733
2178292,0.21,-0.11,50,50.528414883,18.097593733
2182300,0.16,-0.11,50,50.528414883,18.097593733
2186292,0.16,-0.03,50,50.528414883,18.097593733
2190292,0.16,0.04,50,50.528414883,18.097593733
2194292,0.21,-0.03,50,50.528414883,18.097593733
2198300,0.16,0.04,50,50.528414883,18.097593733
2202300,0.16,0.04,50,50.528414883,18.097593733
2206300,0.16,-0.03,50,50.528358067,18.09760645
2210300,0.00,-0.03,50,50.528358067,18.09760645
2214308,0.00,0.04,50,50.528358067,18.09760645
2218308,0.00,0.04,50,50.528358067,18.09760645
2231020,0.05,-0.11,50,50.528358067,18.09760645
2235020,0.05,-0.03,50,50.528358067,18.09760645
2239020,0.05,-0.03,50,50.528358067,18.09760645
2243020,0.05,-0.11,50,50.528358067,18.09760645
2247020,0.05,0.04,50,50.528358067,18.09760645
2251028,0.05,-0.03,50,50.528358067,18.09760645
2255028,0.05,-0.03,50,50.528300033,18.097601417
2259028,0.05,0.04,50,50.528300033,18.097601417
2263028,0.16,-0.03,50,50.528300033,18.097601417
2267028,0.00,-0.03,50,50.528300033,18.097601417
2271036,0.00,0.04,50,50.528300033,18.097601417
2276004,0.05,-0.03,50,50.528300033,18.097601417
2280004,0.05,-0.03,50,50.528300033,18.097601417
2284004,0.05,-0.03,50,50.528300033,18.097601417
2288004,0.05,-0.03,50,50.528300033,18.097601417
2292004,0.05,-0.03,50,50.528300033,18.097601417
2296004,0.05,0.04,50,50.528245733,18.0975842
2300004,0.05,-0.11,50,50.528245733,18.0975842
2306460,0.05,-0.03,50,50.528245733,18.0975842
2324348,0.05,0.04,50,50.528245733,18.0975842
2342232,0.05,-0.03,50,50.528245733,18.0975842
2360120,0.11,0.04,50,50.528245733,18.0975842
2405444,0.05,-0.03,50,50.528245733,18.0975842
2423328,0.05,-0.03,50,50.528245733,18.0975842
2440168,0.00,-0.03,50,50.528245733,18.0975842
2456988,0.00,0.04,50,50.528245733,18.0975842
2467124,0.00,0.04,50,50.52819105,18.097553033
2471124,0.00,-0.03,50,50.52819105,18.097553033
2475124,0.00,0.04,50,50.52819105,18.097553033
2479128,0.00,-0.03,50,50.52819105,18.097553033
2483132,0.00,-0.03,50,50.52819105,18.097553033
2487132,0.00,-0.03,50,50.52819105,18.097553033
2491132,0.00,-0.03,50,50.52819105,18.097553033
2496092,0.05,-0.03,50,50.52819105,18.097553033
2500100,0.05,-0.03,50,50.52819105,18.097553033
2504100,0.05,-0.03,50,50.52819105,18.097553033
2508100,0.05,-0.03,50,50.528137583,18.09750415
2512100,0.05,-0.03,50,50.528137583,18.09750415
2516100,0.05,-0.03,50,50.528137583,18.09750415
2520100,0.05,-0.03,50,50.528137583,18.09750415
2524108,0.00,-0.03,50,50.528137583,18.09750415
2528108,0.43,-0.11,50,50.528137583,18.09750415
2532108,0.00,0.04,50,50.528137583,18.09750415
2536108,0.00,-0.03,50,50.528137583,18.09750415
2541068,0.05,0.04,50,50.528137583,18.09750415
2545068,0.05,0.04,50,50.528137583,18.09750415
2549068,0.05,-0.03,50,50.5280908,18.097439833
2553068,0.05,-0.03,50,50.5280908,18.097439833
2557076,0.05,-0.11,50,50.5280908,18.097439833
2561068,0.05,-0.03,50,50.5280908,18.097439833
2565076,0.05,0.04,50,50.5280908,18.097439833
2569076,0.05,-0.03,50,50.5280908,18.097439833
2573076,0.27,-0.11,50,50.5280908,18.097439833
2577076,0.00,-0.03,50,50.5280908,18.097439833
2581076,0.00,-0.03,50,50.5280908,18.097439833
2586036,0.05,-0.03,50,50.5280908,18.097439833
2590036,0.05,-0.11,50,50.528054667,18.097362883
2594036,0.05,-0.03,50,50.528054667,18.097362883
2598044,0.05,-0.03,50,50.528054667,18.097362883
2602036,0.05,-0.03,50,50.528054667,18.097362883
2606036,0.05,-0.03,50,50.528054667,18.097362883
2610036,0.00,-0.03,50,50.528054667,18.097362883
2614036,0.05,-0.03,50,50.528054667,18.097362883
2618036,0.43,-0.11,50,50.528054667,18.097362883
2622036,0.00,-0.03,50,50.528054667,18.097362883
2626036,0.00,0.04,50,50.528054667,18.097362883
2630036,0.00,-0.03,50,50.528029983,18.09727315
2634996,0.05,-0.03,50,50.528029983,18.09727315
2639004,0.05,0.04,50,50.528029983,18.09727315
2643004,0.05,-0.11,50,50.528029983,18.09727315
2647012,0.05,0.04,50,50.528029983,18.09727315
2651012,0.05,-0.11,50,50.528029983,18.09727315
2655012,0.05,0.04,50,50.528029983,18.09727315
2659012,0.05,-0.11,50,50.528029983,18.09727315
2663020,0.00,-0.11,50,50.528029983,18.09727315
2667020,0.21,0.04,50,50.528029983,18.09727315
2671020,0.00,-0.11,50,50.528018967,18.097174217
2675020,0.00,0.04,50,50.528018967,18.097174217
2679988,0.05,-0.03,50,50.528018967,18.097174217
2683988,0.05,-0.11,50,50.528018967,18.097174217
2687988,0.05,-0.03,50,50.528018967,18.097174217
2691988,0.05,-0.03,50,50.528018967,18.097174217
2695988,0.05,-0.03,50,50.528018967,18.097174217
2699988,0.00,0.04,50,50.528018967,18.097174217
2703988,0.05,0.04,50,50.528018967,18.097174217
2707988,0.05,-0.03,50,50.528018967,18.097174217
2711996,0.21,-0.11,50,50.5280251,18.097074783
2715996,0.00,0.04,50,50.5280251,18.097074783
2719996,0.00,0.04,50,50.5280251,18.097074783
2724964,0.05,-0.03,50,50.5280251,18.097074783
2728972,0.00,-0.03,50,50.5280251,18.097074783
2732964,0.05,-0.03,50,50.5280251,18.097074783
2736964,0.05,0.04,50,50.5280251,18.097074783
2740964,0.05,-0.03,50,50.5280251,18.097074783
2744972,0.05,-0.11,50,50.5280251,18.097074783
2748972,0.05,-0.03,50,50.5280251,18.097074783
2752972,0.05,0.04,50,50.528046667,18.096979933
2756972,0.32,-0.11,50,50.528046667,18.096979933
2760988,0.00,0.04,50,50.528046667,18.096979933
2764988,0.00,-0.03,50,50.528046667,18.096979933
2769956,0.05,-0.03,50,50.528046667,18.096979933
2773948,0.05,-0.03,50,50.528046667,18.096979933
2777948,0.05,-0.11,50,50.528046667,18.096979933
2781948,0.05,0.04,50,50.528046667,18.096979933
2785948,0.05,-0.03,50,50.528046667,18.096979933
2789956,0.05,-0.03,50,50.528046667,18.096979933
2793956,0.05,-0.03,50,50.528073883,18.09689005
2797956,0.05,-0.03,50,50.528073883,18.09689005
2801956,0.32,-0.11,50,50.528073883,18.09689005
2805956,0.00,-0.03,50,50.528073883,18.09689005
2809956,0.00,-0.11,50,50.528073883,18.09689005
2814916,0.05,-0.03,50,50.528073883,18.09689005
2818916,0.00,-0.03,50,50.528073883,18.09689005
2822916,0.05,-0.03,50,50.528073883,18.09689005
2826916,0.05,0.04,50,50.528073883,18.09689005
2830916,0.05,-0.03,50,50.528073883,18.09689005
2834924,0.05,-0.11,50,50.528106067,18.096792483
2838924,0.05,0.04,50,50.528106067,18.096792483
2842924,0.05,0.04,50,50.528106067,18.096792483
2846924,0.21,-0.03,50,50.528106067,18.096792483
2850932,0.00,0.04,50,50.528106067,18.096792483
2854940,0.00,0.04,50,50.528106067,18.096792483
2859900,0.05,-0.03,50,50.528106067,18.096792483
2863908,0.05,-0.11,50,50.528106067,18.096792483
2867908,0.05,0.04,50,50.528106067,18.096792483
2871908,0.05,0.04,50,50.528106067,18.096792483
2875908,0.05,-0.03,50,50.52813695,18.0966971
2879916,0.00,-0.03,50,50.52813695,18.0966971
2883916,0.05,-0.11,50,50.52813695,18.0966971
2887916,0.05,-0.03,50,50.52813695,18.0966971
2891916,0.00,-0.03,50,50.52813695,18.0966971
2895916,0.00,-0.03,50,50.52813695,18.0966971
2899916,0.00,0.04,50,50.52813695,18.0966971
2904884,0.05,-0.03,50,50.52813695,18.0966971
2908884,0.05,0.04,50,50.52813695,18.0966971
2912884,0.05,-0.03,50,50.52813695,18.0966971
2916884,0.05,-0.03,50,50.5281638,18.0966049
2920884,0.05,-0.03,50,50.5281638,18.0966049
2924884,0.05,-0.03,50,50.5281638,18.0966049
2928884,0.05,-0.11,50,50.5281638,18.0966049
2932884,0.00,0.04,50,50.5281638,18.0966049
2936884,0.27,0.04,50,50.5281638,18.0966049
2940892,0.00,-0.03,50,50.5281638,18.0966049
2944892,0.00,0.04,50,50.5281638,18.0966049
2949860,0.05,-0.11,50,50.5281638,18.0966049
2953860,0.05,-0.03,50,50.5281638,18.0966049
2957860,0.05,-0.03,50,50.5281888,18.096507933
2961860,0.00,-0.03,50,50.5281888,18.096507933
2965860,0.05,0.04,50,50.5281888,18.096507933
2969868,0.05,-0.03,50,50.5281888,18.096507933
2973860,0.05,0.04,50,50.5281888,18.096507933
2977860,0.05,-0.03,50,50.5281888,18.096507933
2981868,0.27,0.04,50,50.5281888,18.096507933
2985868,0.00,-0.03,50,50.5281888,18.096507933
2989876,0.00,0.04,50,50.5281888,18.096507933
2993876,0.00,0.04,50,50.5281888,18.096507933
2998844,0.05,-0.11,50,50.52821365,18.096404983
3002844,0.05,-0.11,50,50.52821365,18.096404983
3006844,0.05,-0.03,50,50.52821365,18.096404983
3010844,0.05,-0.03,50,50.52821365,18.096404983
3014844,0.05,-0.03,50,50.52821365,18.096404983
3018844,0.05,-0.03,50,50.52821365,18.096404983
3022844,0.05,-0.03,50,50.52821365,18.096404983
3026844,0.05,-0.03,50,50.52821365,18.096404983
3030844,0.00,0.04,50,50.52821365,18.096404983
3034844,0.00,0.04,50,50.52821365,18.096404983
3038844,0.00,-0.03,50,50.528235767,18.096299667
3043812,0.05,-0.03,50,50.528235767,18.096299667
3047812,0.05,-0.03,50,50.528235767,18.096299667
